product,neighbor_rank,neighbor,distance
Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,5,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,2.880803977949187
Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,1,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,0.0
Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,2,Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,0.8808486111512059
Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,3,Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,0.8808486111512059
Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,4,Valtra | A94S | 95hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,1.6910935692302569
Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,5,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,2.880803977949187
Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1,Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,0.5390548066491032
Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,2,Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,0.9148826695442038
Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,3,Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.0618805882036977
Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,4,Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.0781096132982064
Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,5,Valtra | A850R | 85hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.413976887123102
Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1,Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,0.5390548066491032
Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,2,Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,0.9148826695441961
Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,3,Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.061880588203691
Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,4,Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.6171644199473054
Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,5,Valtra | A950R | 95hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.680454137755054
Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1,Valtra | A850R | 85hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,0.9148826695442038
Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,2,Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.0781096132982064
Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,3,Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.4139768871230969
Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,4,Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.6171644199473054
Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,5,Valtra | A950R | 95hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.6804541377550581
Valtra | A83F | 86hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,1,Valtra | A93F | 96hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,0.7741796976097399
Valtra | A83F | 86hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,2,Valtra | A73F | 78hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Classic I,0.888146425392659
Valtra | A83F | 86hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,3,Valtra | A93F | 96hp | Cabin | Synchronized | 12x8 | No Shuttle | 42lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Basic II,0.975549313097953
Valtra | A83F | 86hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,4,Valtra | A73F | 78hp | Cabin | Synchronized | 12x8 | No Shuttle | 42lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Basic II,1.06824450901118
Valtra | A83F | 86hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,5,Valtra | A63F | 67hp | Cabin | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Classic I,1.6705063328144563
Valtra | A83F | 86hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,1,Valtra | A93F | 96hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,0.7741796976097399
Valtra | A83F | 86hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,2,Valtra | A73F | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Classic I,0.888146425392659
Valtra | A83F | 86hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,3,Valtra | A73F | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Basic II,1.06824450901118
Valtra | A83F | 86hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,4,Valtra | A63F | 67hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Classic I,1.6705063328144498
Valtra | A83F | 86hp | Platform | Synchronized | 12x8 | No Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic I,5,Valtra | A63F | 67hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Basic II,1.7728321031806615
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,1,Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,0.0
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,2,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,3,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,4,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,0.8808486111512059
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,5,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,0.8808486111512059
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,1,Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,0.0
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,2,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,3,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,4,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Basic II,0.8808486111512059
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,5,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540/540E - Basic III,0.8808486111512059
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,1,Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,0.0
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,2,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,3,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,4,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,0.8808486111512059
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,5,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,0.8808486111512059
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,1,Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,0.0
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,2,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,3,Valtra | A94S | 95hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,0.8403909534314674
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,4,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,0.8808486111512059
Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,5,Valtra | A74S | 76hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 2 | 540 - Classic I,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,1,Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,0.0
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,2,Valtra | A94S | 95hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,0.8403909534314674
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,3,Valtra | A94S | 95hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,0.8403909534314674
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,4,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,5,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,1,Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,0.0
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,2,Valtra | A94S | 95hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,0.8403909534314674
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,3,Valtra | A94S | 95hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,0.8403909534314674
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,4,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Basic II,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,5,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540/540E - Basic III,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,1,Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,0.0
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,2,Valtra | A94S | 95hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,0.8403909534314674
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,3,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,4,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,5,Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,2.880803977949188
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,1,Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,0.0
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,2,Valtra | A94S | 95hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,0.8403909534314674
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,3,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 2 | 540 - Classic I,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,4,Valtra | A74S | 76hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,0.8808486111512059
Valtra | A84S | 86hp | Platform | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 180l | VCR: 3 | 540/540E - Classic II,5,Valtra | A84S | 86hp | Cabin | Synchronized | 12x12 | Power Shuttle | 65lpm | 3000kgf | 160l | VCR: 3 | 540/540E - Classic II,2.880803977949188
Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1,Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,0.5390548066490901
Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,2,Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,0.9148826695442038
Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,3,Valtra | A950R | 95hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.0236775494967778
Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,4,Valtra | A950R | 95hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.0285509825209647
Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,5,Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.061880588203691
Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1,Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,0.5390548066490901
Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,2,Valtra | A950R | 95hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,0.8759777617458903
Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,3,Valtra | A800R | 78hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,0.9148826695441961
Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,4,Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.0618805882036977
Valtra | A850R | 85hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,5,Valtra | A990R | 100hp | Platform | Synchronized | 16x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.141717581097708
Valtra | A850R | 85hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1,Valtra | A950R | 95hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,0.8759777617458984
Valtra | A850R | 85hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,2,Valtra | A800R | 78hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,0.9148826695442038
Valtra | A850R | 85hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,3,Valtra | A850R | 85hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,1.0781096132982
Valtra | A850R | 85hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,4,Valtra | A990R | 100hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.2586094395236374
Valtra | A850R | 85hp | Platform | Synchronized | 8x4 | No Shuttle | 42lpm | 3800kgf | 79l | VCR: 2 | 540/540E - 0,5,Valtra | A800R | 78hp | Platform | Synchronized | 12x8 | No Shuttle | 42lpm | 3800kgf | 104l | VCR: 2 | 540/540E - 0,1.413976887123102
Valtra | A93F | 96hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic II,1,Valtra | A73F | 78hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 55lpm | 3135kgf | 79l | VCR: 2 | 540/540E - Classic II,1.5517488094823133
Valtra | A93F | 96hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic II,2,Valtra | A93F | 96hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 55lpm | 3135kgf | 104l | VCR: 2 | 540/540E - Classic II,2.8494668273476735
